Kecamatan,Desa,Waktu,Satelit,Confidence,Longitude,Latitude,in_desa,in_buffer,is_hutan,is_gambut,is_kk,in_kawasan,Prioritas_Satgas
Kendawangan,Airhitam Hulu,"Rabu, 09 September 2026 13:54:00",NASA-SNPP,Medium,110.50793,-2.64603,False,False,False,False,True,True,Di Luar Area Pantauan (>1000m dari Desa)
Kendawangan,Airhitam Hulu,"Rabu, 09 September 2026 13:54:00",NASA-SNPP,Medium,110.51158,-2.64545,False,False,False,False,True,True,Di Luar Area Pantauan (>1000m dari Desa)
Kendawangan,Kendawangan Kiri,"Rabu, 09 September 2026 13:54:00",NASA-SNPP,Medium,110.07053,-2.72194,False,False,False,False,False,False,Di Luar Area Pantauan (>1000m dari Desa)
Kendawangan,Airhitam Hulu,"Rabu, 09 September 2026 13:54:00",NASA-SNPP,Medium,110.49529,-2.63666,False,False,False,False,True,True,Di Luar Area Pantauan (>1000m dari Desa)
Kendawangan,Airhitam Hulu,"Rabu, 09 September 2026 13:54:00",NASA-SNPP,Medium,110.51308,-2.64965,False,False,False,False,True,True,Di Luar Area Pantauan (>1000m dari Desa)
Kendawangan,Air Hitam Besar,"Rabu, 09 September 2026 13:54:00",NASA-SNPP,Medium,110.73756,-2.73015,False,False,False,False,False,False,Di Luar Area Pantauan (>1000m dari Desa)
Kendawangan,Air Hitam Besar,"Rabu, 09 September 2026 13:54:00",NASA-SNPP,Medium,110.73669,-2.7245,False,False,True,False,False,True,Di Luar Area Pantauan (>1000m dari Desa)
Kendawangan,Airhitam Hulu,"Rabu, 09 September 2026 13:54:00",NASA-SNPP,Medium,110.61263,-2.65589,False,False,False,False,False,False,Di Luar Area Pantauan (>1000m dari Desa)
Kendawangan,Airhitam Hulu,"Rabu, 09 September 2026 13:54:00",NASA-SNPP,Medium,110.51976,-2.64984,False,False,False,False,True,True,Di Luar Area Pantauan (>1000m dari Desa)
Kendawangan,Airhitam Hulu,"Rabu, 09 September 2026 13:54:00",NASA-SNPP,Medium,110.51613,-2.65043,False,False,False,False,True,True,Di Luar Area Pantauan (>1000m dari Desa)
Manis Mata,Suka Ramai,"Rabu, 09 September 2026 13:54:00",NASA-SNPP,Medium,111.09564,-2.71733,False,False,False,False,False,False,Di Luar Area Pantauan (>1000m dari Desa)
Kendawangan,Airhitam Hulu,"Rabu, 09 September 2026 13:54:00",NASA-SNPP,Medium,110.61815,-2.66648,False,False,False,False,False,False,Di Luar Area Pantauan (>1000m dari Desa)
Manis Mata,Sungai Buluh,"Rabu, 09 September 2026 13:54:00",NASA-SNPP,Medium,111.08016,-2.60147,False,False,False,False,False,False,Di Luar Area Pantauan (>1000m dari Desa)
Manis Mata,Jambi,"Rabu, 09 September 2026 13:54:00",NASA-SNPP,Medium,111.06028,-2.65809,False,False,False,False,False,False,Di Luar Area Pantauan (>1000m dari Desa)
Kendawangan,Air Hitam Besar,"Rabu, 09 September 2026 13:54:00",NASA-SNPP,Medium,110.74137,-2.72951,False,False,False,False,False,False,Di Luar Area Pantauan (>1000m dari Desa)
Manis Mata,Seguling,"Rabu, 09 September 2026 13:54:00",NASA-SNPP,Medium,111.08761,-2.57053,False,False,False,False,False,False,Di Luar Area Pantauan (>1000m dari Desa)
Kendawangan,Airhitam Hulu,"Rabu, 09 September 2026 13:54:00",NASA-SNPP,Medium,110.50771,-2.63912,False,False,False,False,True,True,Di Luar Area Pantauan (>1000m dari Desa)
Kendawangan,Airhitam Hulu,"Rabu, 09 September 2026 13:54:00",NASA-SNPP,Medium,110.50043,-2.64035,False,False,False,False,True,True,Di Luar Area Pantauan (>1000m dari Desa)
Kendawangan,Airhitam Hulu,"Rabu, 09 September 2026 13:54:00",NASA-SNPP,Medium,110.50129,-2.64592,False,False,False,False,True,True,Di Luar Area Pantauan (>1000m dari Desa)
Kendawangan,Airhitam Hulu,"Rabu, 09 September 2026 13:54:00",NASA-SNPP,Medium,110.51585,-2.64346,False,False,False,False,True,True,Di Luar Area Pantauan (>1000m dari Desa)
Manis Mata,Seguling,"Rabu, 09 September 2026 13:54:00",NASA-SNPP,Medium,111.08451,-2.57699,False,False,False,False,False,False,Di Luar Area Pantauan (>1000m dari Desa)
Manis Mata,Suka Ramai,"Rabu, 09 September 2026 13:54:00",NASA-SNPP,Medium,111.1449,-2.71513,False,False,False,False,False,False,Di Luar Area Pantauan (>1000m dari Desa)
Kendawangan,Pembedilan,"Rabu, 09 September 2026 13:54:00",NASA-SNPP,Medium,110.31071,-2.95426,False,False,False,False,True,True,Di Luar Area Pantauan (>1000m dari Desa)
Kendawangan,Pembedilan,"Rabu, 09 September 2026 13:54:00",NASA-SNPP,Medium,110.30458,-2.96088,False,False,False,False,True,True,Di Luar Area Pantauan (>1000m dari Desa)
Kendawangan,Pembedilan,"Rabu, 09 September 2026 13:54:00",NASA-SNPP,Medium,110.3072,-2.95484,False,False,False,False,True,True,Di Luar Area Pantauan (>1000m dari Desa)
Kendawangan,Pembedilan,"Rabu, 09 September 2026 13:54:00",NASA-SNPP,Medium,110.3037,-2.95541,False,False,False,False,True,True,Di Luar Area Pantauan (>1000m dari Desa)
Kendawangan,Pembedilan,"Rabu, 09 September 2026 13:54:00",NASA-SNPP,Medium,110.3002,-2.95599,False,False,False,False,True,True,Di Luar Area Pantauan (>1000m dari Desa)
Kendawangan,Pembedilan,"Rabu, 09 September 2026 13:54:00",NASA-SNPP,Medium,110.32561,-2.95742,False,False,False,False,True,True,Di Luar Area Pantauan (>1000m dari Desa)
Kendawangan,Pembedilan,"Rabu, 09 September 2026 13:54:00",NASA-SNPP,Medium,110.30629,-2.97181,False,False,False,False,True,True,Di Luar Area Pantauan (>1000m dari Desa)
Kendawangan,Airhitam Hulu,"Rabu, 09 September 2026 13:54:00",NASA-SNPP,Medium,110.49231,-2.63602,False,False,False,False,True,True,Di Luar Area Pantauan (>1000m dari Desa)
Kendawangan,Airhitam Hulu,"Rabu, 09 September 2026 13:54:00",NASA-SNPP,Medium,110.49595,-2.6354,False,False,False,False,True,True,Di Luar Area Pantauan (>1000m dari Desa)
Sungai Laur,Tanjung Beringin,"Rabu, 09 September 2026 15:24:00",NASA-MODIS,Medium,110.50021,-0.77623,False,False,False,False,False,False,Di Luar Area Pantauan (>1000m dari Desa)
Matan Hilir Utara,Sungai Putri,"Rabu, 09 September 2026 15:24:00",NASA-MODIS,Medium,110.06165,-1.57092,False,False,False,False,False,False,Di Luar Area Pantauan (>1000m dari Desa)
Sungai Laur,Kepari,"Rabu, 09 September 2026 15:24:00",NASA-MODIS,Medium,110.56719,-0.9243,False,False,False,False,False,False,Di Luar Area Pantauan (>1000m dari Desa)
Simpang Hulu,Botuh Bosi,"Rabu, 09 September 2026 15:24:00",NASA-MODIS,Medium,110.35286,-0.54926,False,False,False,False,False,False,Di Luar Area Pantauan (>1000m dari Desa)
Simpang Hulu,Kualan Hilir,"Rabu, 09 September 2026 15:24:00",NASA-MODIS,Medium,110.14629,-0.64414,False,False,True,False,False,True,Di Luar Area Pantauan (>1000m dari Desa)
Sukadana,Sejahtera,"Rabu, 09 September 2026 15:24:00",NASA-MODIS,Medium,110.04372,-1.26849,False,False,False,False,True,True,Di Luar Area Pantauan (>1000m dari Desa)
Simpang Hulu,Botuh Bosi,"Rabu, 09 September 2026 15:24:00",NASA-MODIS,Medium,110.34357,-0.55063,False,False,False,False,False,False,Di Luar Area Pantauan (>1000m dari Desa)
Mempawah Hilir,Sengkubang,"Rabu, 09 September 2026 15:24:00",NASA-MODIS,Medium,109.01612,0.44678,False,False,True,True,False,True,Di Luar Area Pantauan (>1000m dari Desa)
Sungai Ambawang,Teluk Bakung,"Rabu, 09 September 2026 15:24:00",NASA-MODIS,Medium,109.69442,-0.06476,False,False,True,True,False,True,Di Luar Area Pantauan (>1000m dari Desa)
Simpang Dua,Semandang Kanan,"Rabu, 09 September 2026 15:24:00",NASA-MODIS,Medium,110.33199,-0.77402,False,False,False,False,False,False,Di Luar Area Pantauan (>1000m dari Desa)
Sungai Laur,Tanjung Maju,"Rabu, 09 September 2026 15:24:00",NASA-MODIS,Medium,110.52162,-0.69983,False,False,False,False,False,False,Di Luar Area Pantauan (>1000m dari Desa)
Simpang Dua,Semandang Kanan,"Rabu, 09 September 2026 15:24:00",NASA-MODIS,Medium,110.36769,-0.75957,False,False,False,False,False,False,Di Luar Area Pantauan (>1000m dari Desa)
Sekayam,Melenggang,"Rabu, 09 September 2026 15:24:00",NASA-MODIS,Medium,110.74222,0.72913,False,False,False,False,False,False,Di Luar Area Pantauan (>1000m dari Desa)
Sekadau Hulu,Setawar,"Rabu, 09 September 2026 15:24:00",NASA-MODIS,Medium,111.00314,-0.10257,False,False,False,False,False,False,Di Luar Area Pantauan (>1000m dari Desa)
Muara Pawan,Ulak Medang,"Rabu, 09 September 2026 15:24:00",NASA-MODIS,Medium,110.28748,-1.64052,False,False,False,True,False,True,Di Luar Area Pantauan (>1000m dari Desa)
Pemahan,Muara Semayok,"Rabu, 09 September 2026 15:24:00",NASA-MODIS,Medium,110.54942,-1.72084,False,False,False,False,False,False,Di Luar Area Pantauan (>1000m dari Desa)
Sungai Laur,Harapan Baru,"Rabu, 09 September 2026 15:24:00",NASA-MODIS,Medium,110.53105,-0.69843,False,False,False,False,False,False,Di Luar Area Pantauan (>1000m dari Desa)
Nanga Taman,Sungailawak,"Rabu, 09 September 2026 15:24:00",NASA-MODIS,Medium,110.73872,-0.26141,False,False,False,False,False,False,Di Luar Area Pantauan (>1000m dari Desa)
Matan Hilir Selatan,Sungai Nanjung,"Rabu, 09 September 2026 15:24:00",NASA-MODIS,Medium,110.17541,-2.17328,False,False,False,True,False,True,Di Luar Area Pantauan (>1000m dari Desa)
Belitang Hulu,Sebetung,"Rabu, 09 September 2026 15:24:00",NASA-MODIS,Medium,111.07361,0.5355,False,False,False,False,False,False,Di Luar Area Pantauan (>1000m dari Desa)
Nanga Tayap,Simpang Tiga Sembelangaan,"Rabu, 09 September 2026 15:24:00",NASA-MODIS,Medium,110.38052,-1.46928,False,False,False,False,True,True,Di Luar Area Pantauan (>1000m dari Desa)
Ella Hilir,Nanga Nyuruh,"Rabu, 09 September 2026 15:24:00",NASA-MODIS,Medium,112.09226,-0.53694,False,False,False,False,True,True,Di Luar Area Pantauan (>1000m dari Desa)
Kendawangan,Air Hitam Besar,"Rabu, 09 September 2026 15:24:00",NASA-MODIS,Medium,110.77916,-2.74094,False,False,False,False,True,True,Di Luar Area Pantauan (>1000m dari Desa)
Manis Mata,Suak Burung,"Rabu, 09 September 2026 15:24:00",NASA-MODIS,Medium,111.03831,-2.31446,False,False,False,False,False,False,Di Luar Area Pantauan (>1000m dari Desa)
Nanga Tayap,Betenung,"Rabu, 09 September 2026 15:24:00",NASA-MODIS,Medium,110.76036,-1.56983,False,False,True,False,False,True,Di Luar Area Pantauan (>1000m dari Desa)
Simpang Hulu,Balai Pinang Hulu,"Rabu, 09 September 2026 15:24:00",NASA-MODIS,Medium,110.37715,-0.60973,False,False,False,False,False,False,Di Luar Area Pantauan (>1000m dari Desa)
Simpang Hulu,Balai Pinang,"Rabu, 09 September 2026 15:24:00",NASA-MODIS,Medium,110.39017,-0.54374,False,False,False,False,False,False,Di Luar Area Pantauan (>1000m dari Desa)
Belitang Hulu,Pakit Mulau,"Rabu, 09 September 2026 15:24:00",NASA-MODIS,Medium,111.21038,0.52098,False,False,False,False,False,False,Di Luar Area Pantauan (>1000m dari Desa)
Belitang Hilir,Menawai Tekam,"Rabu, 09 September 2026 15:24:00",NASA-MODIS,Medium,110.95149,0.31393,False,False,False,False,False,False,Di Luar Area Pantauan (>1000m dari Desa)
Kendawangan,Airhitam Hulu,"Rabu, 09 September 2026 15:24:00",NASA-MODIS,Medium,110.52618,-2.66692,False,False,False,False,True,True,Di Luar Area Pantauan (>1000m dari Desa)
Nanga Mahap,Landau Kumpai,"Rabu, 09 September 2026 15:24:00",NASA-MODIS,Medium,110.7332,-0.40929,False,False,False,False,False,False,Di Luar Area Pantauan (>1000m dari Desa)
Nanga Mahap,Landau Kumpai,"Rabu, 09 September 2026 15:24:00",NASA-MODIS,Medium,110.72339,-0.41074,False,False,False,False,False,False,Di Luar Area Pantauan (>1000m dari Desa)
Singkup,Pantai Ketikal,"Rabu, 09 September 2026 15:24:00",NASA-MODIS,Medium,110.75461,-2.44826,False,False,False,False,False,False,Di Luar Area Pantauan (>1000m dari Desa)
Matan Hilir Selatan,Pagar Mentimun,"Rabu, 09 September 2026 08:34:00",NASA-MODIS,Medium,110.18002,-2.24013,False,False,True,False,False,True,Di Luar Area Pantauan (>1000m dari Desa)
Muara Pawan,Mayak,"Rabu, 09 September 2026 15:24:00",NASA-MODIS,Medium,110.16084,-1.72302,False,False,True,True,False,True,Di Luar Area Pantauan (>1000m dari Desa)
Kendawangan,Airhitam Hulu,"Rabu, 09 September 2026 15:24:00",NASA-MODIS,Medium,110.61128,-2.67266,False,False,False,False,False,False,Di Luar Area Pantauan (>1000m dari Desa)
Matan Hilir Selatan,Pagar Mentimun,"Rabu, 09 September 2026 15:24:00",NASA-MODIS,Medium,110.1748,-2.24826,False,False,True,True,False,True,Di Luar Area Pantauan (>1000m dari Desa)
Batu Ampar,Nipah Panjang,"Rabu, 09 September 2026 15:24:00",NASA-MODIS,Medium,109.41356,-0.75285,False,False,True,True,True,True,Di Luar Area Pantauan (>1000m dari Desa)
Semitau,Entipan,"Rabu, 09 September 2026 15:24:00",NASA-MODIS,Medium,111.83833,0.71803,False,False,False,False,False,False,Di Luar Area Pantauan (>1000m dari Desa)
Muara Pawan,Tanjung Pura,"Rabu, 09 September 2026 15:24:00",NASA-MODIS,Medium,110.18793,-1.71905,False,False,False,False,False,False,Di Luar Area Pantauan (>1000m dari Desa)
Matan Hilir Utara,Tanjung Baik Budi,"Rabu, 09 September 2026 15:24:00",NASA-MODIS,Medium,110.14643,-1.52214,False,False,True,True,False,True,Di Luar Area Pantauan (>1000m dari Desa)
Ketungau Tengah,Mungguk Lawang,"Rabu, 09 September 2026 15:24:00",NASA-MODIS,Medium,111.71508,0.67927,False,False,False,False,True,True,Di Luar Area Pantauan (>1000m dari Desa)
Kendawangan,Air Hitam Besar,"Rabu, 09 September 2026 15:24:00",NASA-MODIS,Medium,110.7513,-2.74504,False,False,False,False,False,False,Di Luar Area Pantauan (>1000m dari Desa)
Matan Hilir Selatan,Pagar Mentimun,"Rabu, 09 September 2026 15:24:00",NASA-MODIS,Medium,110.16454,-2.24072,False,False,False,False,False,False,Di Luar Area Pantauan (>1000m dari Desa)
Muara Pawan,Tempurukan,"Rabu, 09 September 2026 15:24:00",NASA-MODIS,Medium,110.07069,-1.6728,False,False,False,True,False,True,Di Luar Area Pantauan (>1000m dari Desa)
Simpang Dua,Gema,"Rabu, 09 September 2026 15:24:00",NASA-MODIS,Medium,110.41316,-0.9192,False,False,False,False,True,True,Di Luar Area Pantauan (>1000m dari Desa)
Pulau Maya,Kemboja,"Rabu, 09 September 2026 15:24:00",NASA-MODIS,Medium,109.73569,-1.11995,False,False,False,True,False,True,Di Luar Area Pantauan (>1000m dari Desa)
Matan Hilir Utara,Kuala Tolak,"Rabu, 09 September 2026 15:24:00",NASA-MODIS,Medium,110.16826,-1.48251,False,False,True,True,False,True,Di Luar Area Pantauan (>1000m dari Desa)
Benua Kayong,Negeri Baru,"Rabu, 09 September 2026 15:24:00",NASA-MODIS,Medium,110.19665,-1.80045,False,False,False,True,False,True,Di Luar Area Pantauan (>1000m dari Desa)
Manis Mata,Suka Ramai,"Rabu, 09 September 2026 15:24:00",NASA-MODIS,Medium,111.10135,-2.72903,False,False,False,False,False,False,Di Luar Area Pantauan (>1000m dari Desa)
Matan Hilir Selatan,Sungai Besar,"Rabu, 09 September 2026 15:24:00",NASA-MODIS,Medium,110.19714,-1.88433,False,False,True,True,False,True,Di Luar Area Pantauan (>1000m dari Desa)
Belitang Hulu,Sungaitapah,"Rabu, 09 September 2026 15:24:00",NASA-MODIS,Medium,111.09566,0.50389,False,False,False,False,False,False,Di Luar Area Pantauan (>1000m dari Desa)
Sungai Raya,Pulaulimbung,"Rabu, 09 September 2026 15:24:00",NASA-MODIS,Medium,109.82771,-0.18228,False,False,True,True,True,True,Di Luar Area Pantauan (>1000m dari Desa)
Toba,Bagan Asam,"Rabu, 09 September 2026 15:24:00",NASA-MODIS,Medium,110.1276,-0.30468,False,False,False,False,False,False,Di Luar Area Pantauan (>1000m dari Desa)
Sengah Temila,Andeng,"Rabu, 09 September 2026 15:24:00",NASA-MODIS,High,109.56802,0.41679,False,False,False,False,False,False,Di Luar Area Pantauan (>1000m dari Desa)
Pemahan,Muara Semayok,"Rabu, 09 September 2026 15:24:00",NASA-MODIS,High,110.55872,-1.71946,False,False,False,False,False,False,Di Luar Area Pantauan (>1000m dari Desa)
Belitang Hulu,Kumpang Ilong,"Rabu, 09 September 2026 15:24:00",NASA-MODIS,High,111.07445,0.43295,False,False,False,False,False,False,Di Luar Area Pantauan (>1000m dari Desa)
Hulu Sungai,Cinta Manis,"Rabu, 09 September 2026 15:24:00",NASA-MODIS,High,110.83762,-1.11417,False,False,False,False,True,True,Di Luar Area Pantauan (>1000m dari Desa)
Belitang Hulu,Pakit Mulau,"Rabu, 09 September 2026 15:24:00",NASA-MODIS,High,111.17917,0.5411,False,False,False,False,False,False,Di Luar Area Pantauan (>1000m dari Desa)
Matan Hilir Selatan,Pagar Mentimun,"Rabu, 09 September 2026 08:34:00",NASA-MODIS,High,110.17384,-2.24239,False,False,False,False,False,False,Di Luar Area Pantauan (>1000m dari Desa)
Matan Hilir Utara,Sungai Putri,"Rabu, 09 September 2026 15:24:00",NASA-MODIS,High,110.07828,-1.55941,False,False,True,True,False,True,Di Luar Area Pantauan (>1000m dari Desa)
Matan Hilir Utara,Sungai Putri,"Rabu, 09 September 2026 15:24:00",NASA-MODIS,High,110.06931,-1.56073,False,False,False,True,False,True,Di Luar Area Pantauan (>1000m dari Desa)
Simpang Hulu,Balai Pinang Hulu,"Rabu, 09 September 2026 15:24:00",NASA-MODIS,High,110.40757,-0.59667,False,False,False,False,False,False,Di Luar Area Pantauan (>1000m dari Desa)
Tayan Hilir,Melugai,"Rabu, 09 September 2026 15:24:00",NASA-MODIS,High,110.15422,0.05054,False,False,False,False,False,False,Di Luar Area Pantauan (>1000m dari Desa)
Belitang Hulu,Sebetung,"Rabu, 09 September 2026 15:24:00",NASA-MODIS,High,111.08397,0.53701,False,False,False,False,False,False,Di Luar Area Pantauan (>1000m dari Desa)
Kendawangan,Air Hitam Besar,"Rabu, 09 September 2026 15:24:00",NASA-MODIS,High,110.78848,-2.73957,False,False,False,False,True,True,Di Luar Area Pantauan (>1000m dari Desa)
Sekayam,Melenggang,"Rabu, 09 September 2026 15:24:00",NASA-MODIS,High,110.75223,0.73061,False,False,False,False,False,False,Di Luar Area Pantauan (>1000m dari Desa)
Matan Hilir Selatan,Pesaguan Kanan,"Rabu, 09 September 2026 15:24:00",NASA-MODIS,High,110.31351,-2.02468,False,False,False,False,False,False,Di Luar Area Pantauan (>1000m dari Desa)
Matan Hilir Utara,Sungai Putri,"Rabu, 09 September 2026 15:24:00",NASA-MODIS,High,110.07137,-1.59778,False,False,False,True,False,True,Di Luar Area Pantauan (>1000m dari Desa)
Sekayam,Melenggang,"Rabu, 09 September 2026 15:24:00",NASA-MODIS,High,110.76222,0.7321,False,False,False,False,False,False,Di Luar Area Pantauan (>1000m dari Desa)
Semitau,Entipan,"Rabu, 09 September 2026 15:24:00",NASA-MODIS,High,111.84456,0.71851,False,False,False,False,False,False,Di Luar Area Pantauan (>1000m dari Desa)
Ella Hilir,Nanga Nyuruh,"Rabu, 09 September 2026 15:24:00",NASA-MODIS,High,112.10384,-0.53527,False,False,False,False,False,False,Di Luar Area Pantauan (>1000m dari Desa)
Manis Mata,Seguling,"Rabu, 09 September 2026 15:24:00",NASA-MODIS,High,111.09502,-2.57325,False,False,False,False,False,False,Di Luar Area Pantauan (>1000m dari Desa)
Matan Hilir Utara,Kuala Tolak,"Rabu, 09 September 2026 15:24:00",NASA-MODIS,High,110.17863,-1.49008,False,False,True,True,False,True,Di Luar Area Pantauan (>1000m dari Desa)
Belitang Hulu,Pakit Mulau,"Rabu, 09 September 2026 15:24:00",NASA-MODIS,High,111.18964,0.54261,False,False,False,False,False,False,Di Luar Area Pantauan (>1000m dari Desa)
Kendawangan,Airhitam Hulu,"Rabu, 09 September 2026 15:24:00",NASA-MODIS,High,110.61914,-2.66233,False,False,False,False,False,False,Di Luar Area Pantauan (>1000m dari Desa)
Kendawangan,Air Hitam Besar,"Rabu, 09 September 2026 15:24:00",NASA-MODIS,High,110.74203,-2.74641,False,False,False,True,False,True,Di Luar Area Pantauan (>1000m dari Desa)
Belitang Hulu,Sungaitapah,"Rabu, 09 September 2026 15:24:00",NASA-MODIS,High,111.10406,0.44693,False,False,False,False,False,False,Di Luar Area Pantauan (>1000m dari Desa)
Matan Hilir Selatan,Sungai Besar,"Rabu, 09 September 2026 15:24:00",NASA-MODIS,High,110.20485,-1.8741,False,False,True,True,False,True,Di Luar Area Pantauan (>1000m dari Desa)
Sungai Ambawang,Teluk Bakung,"Rabu, 09 September 2026 15:24:00",NASA-MODIS,High,109.72726,-0.02125,False,False,False,True,False,True,Di Luar Area Pantauan (>1000m dari Desa)
Matan Hilir Utara,Tanjung Baik Budi,"Rabu, 09 September 2026 15:24:00",NASA-MODIS,High,110.17489,-1.52705,False,False,False,True,False,True,Di Luar Area Pantauan (>1000m dari Desa)
Belitang Hulu,Sungaitapah,"Rabu, 09 September 2026 15:24:00",NASA-MODIS,High,111.06469,0.49927,False,False,False,False,False,False,Di Luar Area Pantauan (>1000m dari Desa)
Kendawangan,Airhitam Hulu,"Rabu, 09 September 2026 15:24:00",NASA-MODIS,High,110.49487,-2.64416,False,False,False,False,True,True,Di Luar Area Pantauan (>1000m dari Desa)
Muara Pawan,Tempurukan,"Rabu, 09 September 2026 15:24:00",NASA-MODIS,High,110.08098,-1.68034,False,False,False,True,False,True,Di Luar Area Pantauan (>1000m dari Desa)
Belitang Hilir,Menawai Tekam,"Rabu, 09 September 2026 15:24:00",NASA-MODIS,High,111.01389,0.28769,False,False,False,False,False,False,Di Luar Area Pantauan (>1000m dari Desa)
Sungai Laur,Harapan Baru,"Rabu, 09 September 2026 15:24:00",NASA-MODIS,High,110.5675,-0.68371,False,False,False,False,False,False,Di Luar Area Pantauan (>1000m dari Desa)
Semitau,Entipan,"Rabu, 09 September 2026 15:24:00",NASA-MODIS,High,111.84991,0.71977,False,False,False,False,False,False,Di Luar Area Pantauan (>1000m dari Desa)
Ambalau,Bukit Tinggi,"Rabu, 09 September 2026 15:24:00",NASA-MODIS,High,112.70963,-0.25262,False,False,False,False,False,False,Di Luar Area Pantauan (>1000m dari Desa)
Kendawangan,Pembedilan,"Rabu, 09 September 2026 15:24:00",NASA-MODIS,High,110.30251,-2.95972,False,False,False,False,True,True,Di Luar Area Pantauan (>1000m dari Desa)
Kendawangan,Airhitam Hulu,"Rabu, 09 September 2026 15:24:00",NASA-MODIS,High,110.50398,-2.6428,False,False,False,False,True,True,Di Luar Area Pantauan (>1000m dari Desa)
Kendawangan,Airhitam Hulu,"Rabu, 09 September 2026 15:24:00",NASA-MODIS,High,110.62048,-2.6713,False,False,False,False,False,False,Di Luar Area Pantauan (>1000m dari Desa)
Matan Hilir Selatan,Pagar Mentimun,"Rabu, 09 September 2026 15:24:00",NASA-MODIS,High,110.1735,-2.23939,False,False,False,False,False,False,Di Luar Area Pantauan (>1000m dari Desa)
Ketungau Tengah,Margahayu,"Rabu, 09 September 2026 15:24:00",NASA-MODIS,High,111.38435,0.76523,False,False,False,False,False,False,Di Luar Area Pantauan (>1000m dari Desa)
Matan Hilir Utara,Kuala Tolak,"Rabu, 09 September 2026 15:24:00",NASA-MODIS,High,110.16958,-1.49142,False,False,True,True,False,True,Di Luar Area Pantauan (>1000m dari Desa)
Matan Hilir Selatan,Sungai Besar,"Rabu, 09 September 2026 15:24:00",NASA-MODIS,High,110.20749,-1.8919,False,False,True,True,False,True,Di Luar Area Pantauan (>1000m dari Desa)
Simpang Dua,Semandang Kanan,"Rabu, 09 September 2026 15:24:00",NASA-MODIS,High,110.34122,-0.77267,False,False,False,False,False,False,Di Luar Area Pantauan (>1000m dari Desa)
Manis Mata,Seguling,"Rabu, 09 September 2026 15:24:00",NASA-MODIS,High,111.08408,-2.56552,False,False,False,False,False,False,Di Luar Area Pantauan (>1000m dari Desa)
Sungai Ambawang,Teluk Bakung,"Rabu, 09 September 2026 15:24:00",NASA-MODIS,High,109.73622,-0.01994,False,False,False,True,False,True,Di Luar Area Pantauan (>1000m dari Desa)
Simpang Dua,Semandang Kanan,"Rabu, 09 September 2026 15:24:00",NASA-MODIS,High,110.39828,-0.77355,False,False,False,False,False,False,Di Luar Area Pantauan (>1000m dari Desa)
Simpang Hulu,Semandang Kiri,"Rabu, 09 September 2026 12:33:00",NASA-NOAA20,High,110.41455,-0.67072,False,False,False,False,False,False,Di Luar Area Pantauan (>1000m dari Desa)
Matan Hilir Utara,Sungai Putri,"Rabu, 09 September 2026 15:24:00",NASA-MODIS,High,110.08728,-1.5581,False,False,True,True,False,True,Di Luar Area Pantauan (>1000m dari Desa)
Sungai Laur,Harapan Baru,"Rabu, 09 September 2026 15:24:00",NASA-MODIS,High,110.55804,-0.68512,False,False,False,False,False,False,Di Luar Area Pantauan (>1000m dari Desa)
Manis Mata,Suka Ramai,"Rabu, 09 September 2026 12:33:00",NASA-NOAA20,High,111.09923,-2.71969,False,False,False,False,False,False,Di Luar Area Pantauan (>1000m dari Desa)
Kendawangan,Airhitam Hulu,"Rabu, 09 September 2026 12:33:00",NASA-NOAA20,High,110.61671,-2.68424,False,False,False,False,False,False,Di Luar Area Pantauan (>1000m dari Desa)
Kendawangan,Airhitam Hulu,"Rabu, 09 September 2026 12:33:00",NASA-NOAA20,High,110.62824,-2.69345,False,False,False,False,False,False,Di Luar Area Pantauan (>1000m dari Desa)
Kendawangan,Airhitam Hulu,"Rabu, 09 September 2026 12:33:00",NASA-NOAA20,High,110.61438,-2.66824,False,False,False,False,False,False,Di Luar Area Pantauan (>1000m dari Desa)
Kendawangan,Airhitam Hulu,"Rabu, 09 September 2026 13:54:00",NASA-SNPP,High,110.51701,-2.656,False,False,False,False,True,True,Di Luar Area Pantauan (>1000m dari Desa)
Matan Hilir Utara,Tanjung Baik Budi,"Rabu, 09 September 2026 13:57:00",NASA-SNPP,High,110.18169,-1.52301,False,False,False,True,False,True,Di Luar Area Pantauan (>1000m dari Desa)
Manis Mata,Suka Ramai,"Rabu, 09 September 2026 12:33:00",NASA-NOAA20,High,111.10076,-2.72123,False,False,False,False,False,False,Di Luar Area Pantauan (>1000m dari Desa)
Kendawangan,Airhitam Hulu,"Rabu, 09 September 2026 13:54:00",NASA-SNPP,High,110.51395,-2.65522,False,False,False,False,True,True,Di Luar Area Pantauan (>1000m dari Desa)
Pulau Maya,Kemboja,"Rabu, 09 September 2026 13:57:00",NASA-SNPP,High,109.73629,-1.12089,False,False,False,True,False,True,Di Luar Area Pantauan (>1000m dari Desa)
Kendawangan,Airhitam Hulu,"Rabu, 09 September 2026 13:54:00",NASA-SNPP,High,110.52122,-2.654,False,False,False,False,True,True,Di Luar Area Pantauan (>1000m dari Desa)
Kendawangan,Airhitam Hulu,"Rabu, 09 September 2026 12:33:00",NASA-NOAA20,High,110.51395,-2.64663,False,False,False,False,True,True,Di Luar Area Pantauan (>1000m dari Desa)
Kendawangan,Airhitam Hulu,"Rabu, 09 September 2026 12:33:00",NASA-NOAA20,High,110.52071,-2.64562,False,False,False,False,True,True,Di Luar Area Pantauan (>1000m dari Desa)
